cnpj_fundo,grupo_economico,data_competencia,codigo_ativo,ticker,descricao_ativo,tipo_ativo,qtd_vendida,valor_venda,qtd_comprada,valor_compra,qtd_posicao_final,valor_mercado,valor_custo,emissor_ligado,rentabilidade,tipo_movimentacao
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,CSMGL269,SMGL26,CSMG         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,4800.0,56448.0,0.0,N,5644800.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,CPFEL414,PFEL41,CPFE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,39000.0,62790.0,0.0,N,6279000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,COGNI33,OGNI33,COGN         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,100000.0,142000.0,0.0,N,14200000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,BRSRL110,RSRL11,BRSR         PNB     N1,Opção de compra,0.0,0.0,0.0,0.0,14500.0,45965.0,0.0,N,4596500.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,BOVAJ70,OVAJ70,BOVA    /ATZ CI,Opção de compra,0.0,0.0,0.0,0.0,2600.0,220090.0,0.0,N,22009000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,BOVAG150,OVAG15,BOVA    /ATZ CI,Opção de compra,0.0,0.0,0.0,0.0,525000.0,6788250.0,0.0,N,678825000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,BOVAD100,OVAD10,BOVA    /ATZ CI,Opção de compra,0.0,0.0,0.0,0.0,10000.0,524600.0,0.0,N,52460000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,BEEFK525,EEFK52,BEEF         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,15400.0,30646.0,0.0,N,3064600.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,BBSEK394,BSEK39,BBSE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,3200.0,32.0,0.0,N,3200.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,BBSEG309,BSEG30,BBSE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,6700.0,44488.0,0.0,N,4448800.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,BBDCL191,BDCL19,BBDC         PN      N1,Opção de compra,0.0,0.0,0.0,0.0,3900.0,1911.0,0.0,N,191100.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,BBDCF209,BDCF20,BBDC         PN      N1,Opção de compra,0.0,0.0,0.0,0.0,20000.0,24800.0,0.0,N,2480000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,BBDCE194,BDCE19,BBDC         PN      N1,Opção de compra,0.0,0.0,0.0,0.0,200000.0,312000.0,0.0,N,31200000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,MELIA109,ELIA10,MELI         DRN,Opção de compra,0.0,0.0,0.0,0.0,9660.0,54096.0,0.0,N,5409600.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,MTREI42,TREI42,MTRE    /ED  ON      NM,Opção de compra,0.0,0.0,0.0,0.0,60000.0,61200.0,0.0,N,6120000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,NVDCL197,VDCL19,NVDC         DRN,Opção de compra,0.0,0.0,0.0,0.0,1400.0,5082.0,0.0,N,508200.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,PETRA305,ETRA30,PETR    /ATZ PN      N2,Opção de compra,0.0,0.0,0.0,0.0,5300.0,31164.0,0.0,N,3116400.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,PETRA371,ETRA37,PETR    /ATZ PN      N2,Opção de compra,0.0,0.0,0.0,0.0,1400.0,238.0,0.0,N,23800.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,PETRH363,ETRH36,PETR    /ATZ PN      N2,Opção de compra,0.0,0.0,0.0,0.0,1500000.0,2535000.0,0.0,N,253500000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,PETRK231,ETRK23,PETR    /ATZ PN      N2,Opção de compra,0.0,0.0,0.0,0.0,9200.0,82248.0,0.0,N,8224800.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,PETRL68,ETRL68,PETR    /ATZ PN      N2,Opção de compra,0.0,0.0,0.0,0.0,1500000.0,15000.0,0.0,N,1500000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,POMOK820,OMOK82,POMO         PN      N2,Opção de compra,0.0,0.0,0.0,0.0,6500.0,1495.0,0.0,N,149500.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,PRIOA422,RIOA42,PRIO         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,1300.0,468.0,0.0,N,46800.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,PRIOK407W1,RIOK40,PRIO         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,18000.0,180.0,0.0,N,18000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,PRIOL411,RIOL41,PRIO         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,10100.0,1919.0,0.0,N,191900.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,PRIOL421,RIOL42,PRIO         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,1700.0,187.0,0.0,N,18700.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,PRIOL44,RIOL44,PRIO         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,4600.0,184.0,0.0,N,18400.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,RENTD394,ENTD39,RENT         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,1700.0,8313.0,0.0,N,831300.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,SUZBA565,UZBA56,SUZB         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,2300.0,667.0,0.0,N,66700.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,SUZBK608,UZBK60,SUZB         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,500.0,5.0,0.0,N,500.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,SUZBL542,UZBL54,SUZB         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,9000.0,2070.0,0.0,N,207000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,SUZBL68,UZBL68,SUZB         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,1200.0,12.0,0.0,N,1200.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,TAEEA384,AEEA38,TAEE    /EDJ UNT     N2,Opção de compra,0.0,0.0,0.0,0.0,14000.0,26460.0,0.0,N,2646000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,TAEEH352,AEEH35,TAEE    /EDJ UNT     N2,Opção de compra,0.0,0.0,0.0,0.0,8200.0,68880.0,0.0,N,6888000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,TIMSA136,IMSA13,TIMS         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,6400.0,72896.0,0.0,N,7289600.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,VALEA572,ALEA57,VALE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,6200.0,82212.0,0.0,N,8221200.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,VALEA705,ALEA70,VALE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,2000.0,1620.0,0.0,N,162000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,VALEC565,ALEC56,VALE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,1506000.0,17846100.0,0.0,N,1784610000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,VALED687,ALED68,VALE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,40000.0,172400.0,0.0,N,17240000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,VALEK596,ALEK59,VALE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,11500.0,88090.0,0.0,N,8809000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,VALEK606,ALEK60,VALE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,2002000.0,13373360.0,0.0,N,1337336000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,VALEL520,ALEL52,VALE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,1500000.0,26805000.0,0.0,N,2680500000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,VALEL595W1,ALEL59,VALE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,2000.0,13660.0,0.0,N,1366000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,VALEL660,ALEL66,VALE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,2752300.0,25045930.0,0.0,N,2504593000.0,NEUTRO
08.771.962/0001-56,OITI CRÉDITO,2025-10-31,WEGEL388,EGEL38,WEGE         ON      NM,Opção de compra,0.0,0.0,0.0,0.0,2000.0,8440.0,0.0,N,844000.0,NEUTRO
